RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30
1916,180,Manatee County,county,FL,FL,"North Port-Sarasota-Bradenton, FL",12,081,1208.304898323841,1200.2152128637247,1190.7634505874605,1193.3812115064404,1206.595321243695,1220.312561601277,1229.8656310172285,1228.3061102501604,1241.773080660736,1250.6525265630078,1265.9667107361772,1264.5710240988965,1272.2630020997308,1265.7038006398839,1263.9605376921593,1253.4926418674215,1252.0644125528454,1256.0255909529096,1260.7593812581877,1264.1438745563853,1263.4087712752325,1271.2898354251413,1287.7984265164127,1304.9879075339306,1306.4246358169182,1301.4682501331465,1304.7755011021663,1313.8141419905483,1319.628858004714,1316.414098319758,1308.796261803028,1308.0408321561358,1324.36989524466,1336.3027715189414,1348.2765476289583,1349.5888959546462,1353.851550567776,1359.8327665351096,1351.7799741880697,1354.6159907968818,1349.8537300338976,1352.5654499149277,1350.8218806472676,1354.5814745770085,1366.589862611444,1383.6645225706404,1397.341964503265,1401.0307572764186,1407.663159410595,1399.5803608305944,1404.3076216774944,1392.7331871361212,1394.1487168748447,1400.2549274965115,1413.191846372388,1429.8166758214365,1430.0136306837464,1436.0864065398803,1446.2233386179116,1452.0191645142966,1461.5787060777036,1455.7006218682961,1458.006123630821,1440.934628887174,1438.5565335371887,1440.1981043105618,1460.9418512235802,1473.5813936499849,1487.6924104373727,1499.6279786161685,1523.6290595217295,1554.7597011035627,1557.2875012848099,1559.919433780484,1553.450789315218,1579.7605277027526,1620.8897556581755,1682.4785410845795,1751.5189920022199,1821.8561366580311,1881.7483882865272,1928.1384278189032,1963.1874897459043,1966.1692852625963,1994.886716837926,2015.5467897556982,2046.245399651099,2065.699463089779,2072.6231451352787,2095.9546851445743,2103.309214029712,2086.5163642884786,2079.172635172353,2069.6552680608324,2090.4804792230934,2103.4869376213173,2124.4189907456575,2141.2470443817156,2156.667986981414,2154.287964011965,2144.167793325383,2134.126298356868,2128.2560350897224,2123.5078371777777,2110.9349155050877,2106.4798930033717,2107.319097637148,2117.0191109677266,2116.0215284382707,2118.9211101576357,2115.939238970537,2113.6355858344086,2118.035543768524,2117.439523544388,2112.367529475123,2117.9806216144107,2113.535422046031,2120.6468777700848,2109.394242276991,2118.275894528738,2130.676582503993,2132.5393639651297,2132.6491314243417,2123.3477039470013,2125.6484920223597,2111.7935079078698,2105.184699110207,2086.3197297032557,2083.472782783473,2067.1515654955,2063.9040736145657,2053.558455686999,2053.4209869585125,2059.3844215461386,2050.839721485836,2056.2582358682394,2053.2053711817885,2072.1148032866554
904,181,Butler County,county,OH,OH,"Cincinnati, OH-KY-IN",39,017,915.941048310676,922.9711824436375,933.4356175700437,945.8455059888622,942.2600174740095,942.0066614176667,940.49768473861,945.8536732741491,947.6429288186821,943.9442238394683,951.5164325313472,951.2379141053979,956.0342030521019,948.3206198967708,951.8548410167805,956.2069003693255,967.0670137885883,973.6405327670535,969.3204600141759,969.7843237964361,966.7404241284734,970.8055970830443,973.167284167631,980.2035705230438,992.0753266482855,991.2582088760142,991.2487806294587,992.6837096782401,997.6526636473749,1001.7028379275043,1003.0356096683576,1006.4972414276716,1006.049475256044,998.4823126926296,997.6286509427657,1004.4190823310125,1011.1831817543541,1016.2871352219071,1015.5720152009611,1020.3040755687739,1023.0459558390845,1029.1880327577521,1031.5622562753356,1033.7354188036918,1033.09093881371,1034.0044796512132,1035.898559378768,1038.6497062509166,1045.8001361897977,1051.5180500325541,1058.0700130465302,1058.8305485791393,1062.9698734970486,1062.2265799941815,1065.2228195235539,1064.3460185136862,1069.9155603049878,1068.9055186442988,1073.5031259273837,1068.422372502954,1074.110714327296,1080.1653848714561,1094.8243444262346,1104.9481087974743,1111.6447576527084,1111.1036820147986,1115.120206909581,1118.143230239586,1122.0157097009178,1128.4794017080592,1127.1692974792322,1132.5114873911687,1141.1019696795797,1156.6497291774529,1171.9869192647416,1177.921288198057,1184.1594311757062,1199.747376798984,1209.4012561470906,1229.1127382247917,1239.6419660326417,1260.1191935068252,1275.0259369039918,1283.2639515569288,1287.3049510442581,1289.9074476624858,1305.2371082395136,1317.918417185305,1338.0142161087047,1357.6504348207761,1381.9052373550023,1389.2349060190093,1380.4512188004578,1374.2398746696238,1371.790124394036,1381.4176066171829,1379.2977227643814,1384.3099443242163,1393.2975776902433,1412.24590598719,1423.1092701720677,1431.9792110575304,1430.0313192186438,1435.1746875234574,1435.1615693833583,1444.8670403089475,1439.0995554578844,1448.40265797198,1449.725299269429,1461.0750617566978,1462.7236660341316,1471.3353696093236,1482.8373990735024,1486.8131296065487,1498.1151021803626,1505.893208798183,1503.7873034765025,1501.7675692094676,1499.4561025684354,1513.3005192845424,1510.0800320529017,1514.888470251467,1518.515422788018,1538.2387318446843,1550.5106485101699,1556.4191395628118,1556.4212841778901,1555.6800530600772,1562.72125358618,1568.380619517532,1566.2262800192968,1561.5437127680987,1561.5034021299311,1568.5784923433546,1575.040902044859,1580.9313386793,1591.240500966432,1598.659482350154
1201,182,Mercer County,county,NJ,NJ,"Trenton-Princeton, NJ",34,021,1547.5706773360619,1543.1360459886534,1559.0776536299832,1581.4141691571883,1593.629785469767,1589.5925813344359,1591.5452372596185,1580.5623122419008,1576.6873989288301,1572.357218753975,1582.5511885991612,1591.485308020644,1587.3341007344156,1586.2436252178934,1593.63341547602,1613.3616988346369,1629.4958709393682,1636.5359800603321,1636.8925768894187,1629.692388860851,1627.77236345768,1623.154060951338,1634.8739178040735,1633.8788134213455,1638.5495583807851,1630.4153374684936,1637.9924004029153,1638.8827838310528,1654.4192397024335,1666.063274783362,1673.9014718450526,1666.1361522898362,1656.1869690404135,1662.6085427697715,1676.1086343332183,1688.8204289489247,1688.7324730631535,1688.7799680838098,1688.9923954568615,1695.2633607005737,1708.652571770634,1717.386663787157,1722.2008216817671,1714.0003339359716,1709.354189612912,1711.9175065244103,1706.6982455633427,1714.1074563147374,1713.8998026496488,1717.7886703798495,1722.905046924109,1732.8167778815061,1753.8869575017213,1755.0405827702925,1751.55664063937,1746.7318043932808,1763.129149900866,1779.605288692469,1792.8794056689896,1779.1239666958188,1784.6761442096324,1784.85581897933,1795.966099474146,1795.3820907845668,1797.90816374499,1817.005122016957,1819.817405175122,1831.9467529598965,1838.6353028595622,1849.854787447362,1854.738612120192,1860.8249043941219,1875.4269211905046,1896.8742266150098,1910.4734111100186,1920.9979142225106,1930.7992789400587,1943.6029910237726,1967.265946685081,1993.0886092284109,2017.0331212348794,2022.002277409827,2049.6835871901244,2062.856758916356,2098.487989245182,2120.965990988565,2158.500771711979,2173.25910343355,2180.5535722406676,2199.9304163119955,2225.6690296241413,2246.8002451416014,2252.8869400847584,2241.0217327014134,2250.1346562322574,2262.9047557528365,2283.955730058281,2291.441669118757,2297.451126482356,2330.7661827233655,2363.7831062227956,2396.1563952260653,2413.592579123248,2402.558481552147,2391.3006867486206,2400.651931055605,2421.5517504247446,2426.0832084904573,2422.0274676600525,2420.1129547657856,2437.4150930813753,2443.011935647476,2469.8173232881886,2490.5665599158488,2505.0998429821852,2493.1606939700187,2491.0996204872085,2497.4568278791494,2501.105917811949,2525.22393045618,2533.2366841659295,2563.6088844982473,2555.7142840913284,2561.654101073013,2562.737770434303,2563.962359998187,2575.295149046767,2565.674181524893,2565.8166262100226,2549.0440597695324,2565.359815939615,2581.356142249791,2591.1472243489957,2575.603077551698,2567.3435738172802,2573.977147188049,2600.281071189424,2621.837657361795
1953,183,Orleans Parish,county,LA,LA,"New Orleans-Metairie, LA",22,071,1180.37680416692,1182.7556419040534,1198.6647894170874,1206.9115956511894,1216.5358863524914,1221.234336809928,1248.2606170508723,1240.932748194732,1250.5598024020762,1229.1299138866186,1234.0252771578728,1210.1062837307315,1235.1306926391917,1227.303618964198,1252.9567674567418,1233.2904296254305,1246.4408804604177,1239.2516169558771,1237.2078615930723,1234.662710881058,1229.995380928032,1232.3018568188738,1222.7119057777768,1210.3349170193508,1206.8769780182486,1209.0479010529075,1220.2120191863246,1231.504617477293,1243.9538120563054,1249.5185454463522,1247.1812235727955,1241.940740589168,1241.0321359834886,1241.2557230482207,1238.7442914041455,1237.8286236268377,1236.8634387189065,1240.3095924511003,1252.8816352238102,1266.9716592507548,1272.431550613734,1275.1718278887658,1274.4888879846571,1266.2022856476694,1262.0512183431074,1259.892419390977,1266.0094643094403,1272.3277069007754,1274.1859860492982,1290.0653971803004,1296.6886679358443,1311.2538273794696,1309.9515374458333,1307.8714201564126,1305.4469582434415,1305.2320402396804,1305.210577418825,1311.315238910593,1317.6059489281597,1324.0577233394297,1321.990269100685,1327.245327191767,1337.053930247687,1337.3298236327537,1335.9241449900314,1339.0696522399937,1346.897088853872,1348.4094638028212,1349.5148847026026,1353.5286282940062,1361.115101088357,1359.0271298445984,1362.438373713627,1365.7098021666295,1378.996745711253,1387.0560750180232,1397.1694420153199,1403.939702207677,1416.2685407745184,1429.369728742228,1450.1827219386507,1465.8025262220303,1479.1415884456505,1488.9380365785357,1503.4860877029992,1518.973687520064,1526.6529633878768,1541.5038749232765,1550.4811587425772,1561.2829192274548,1562.8660179848341,1561.9716287292474,1565.162840493824,1564.393228552397,1567.0003944622772,1561.4928125481385,1557.8174626845519,1564.0762573025333,1569.846130715099,1576.488773103176,1581.754149691209,1585.9763188150725,1593.5758390257809,1594.7264096338977,1593.6412345281335,1589.5570018431117,1586.17483618571,1590.626681761838,1599.089841667748,1606.9948417410794,1611.126809248478,1612.6678353039538,1616.692401284978,1614.9280942672685,1617.4018041116683,1619.071878690336,1628.6300669717577,1629.0677684229104,1630.0391773954161,1624.6220542368123,1633.8256281343881,1642.3066705337603,1651.5058948220942,1650.521424704873,1643.9028036556397,1643.59816817746,1640.541480426784,1641.2565576295874,1632.9348471492535,1632.4819290660423,1628.6392687455814,1629.0246187597302,1631.8429065094235,1637.2330481777508,1649.0336421535926,1652.959218046341,1661.8340775877346,1664.4092323041111
1894,184,Madison County,county,AL,AL,"Huntsville, AL",01,089,749.5423888188806,751.3842989315024,754.2501392730052,758.8624678395773,760.9076641960462,760.8077606032597,759.169577211511,757.9755920625214,759.2053374296197,761.8346775905006,761.4813001821188,761.2352974528955,765.2029040704124,768.5846550068535,774.2000688568698,773.3918916886486,777.5724423529113,778.7023232179241,782.2169734447245,779.0593542960623,780.5778177962624,776.5462323402139,778.8204590724574,779.4252438104418,781.9912989726932,786.1986180791444,789.780392976645,795.5961988838948,803.1112838212116,807.3360012355622,814.3597435513285,811.5647264641646,809.5665576376359,806.6771363771195,808.7602531386077,811.8816778827953,816.9566973401047,823.5948974091364,829.5844901071889,832.3529258270996,839.6207396946553,848.938631972698,857.6797132588808,861.1376766526114,864.1733753897706,867.2195709793147,869.7800715643243,872.5937789762138,872.4140651416445,878.0414410115129,882.6547933851645,893.550727349904,902.0042141404633,911.2446064897493,916.3038523803885,928.1268489242048,938.1122672988741,944.9139284000564,943.3617602783855,949.4345321269338,962.5517544826106,972.2535790048202,980.6490309373203,985.7715927404289,1003.7710419102722,1016.1530252199914,1036.505043475855,1049.5035062543961,1067.0046025886477,1070.1006971447528,1074.8047006285806,1072.7047117516274,1089.2687724363893,1095.775420041003,1117.1441314824408,1132.780252304061,1162.910786874135,1186.1902417819742,1206.75280097574,1219.3037244043985,1229.5110039900833,1237.7360901553811,1240.880736332921,1250.5075733262172,1258.1759349840436,1262.5827061618215,1264.6244488241036,1275.8962357527848,1293.900206918796,1308.4867000953143,1313.1270670326533,1318.8049207248432,1307.206944217177,1301.122905321504,1295.304103573458,1300.7315987092957,1307.41818727415,1310.5846199056004,1336.2279785723274,1351.874576557436,1366.101387781851,1354.1085283502014,1346.7448365720006,1332.0168165608904,1333.3745994199696,1337.4671149671892,1344.111874295596,1343.5747621900412,1343.5248172936554,1338.5594746750178,1339.706789514298,1339.1929350433818,1349.3919018299957,1352.8029234947762,1358.389797494234,1360.3642284662337,1359.2556460119229,1356.9829961645426,1350.419535092773,1348.791999886788,1338.7661497113534,1342.267802012083,1339.7092813562688,1348.156369308164,1355.2114007861016,1358.8033877816233,1356.4631980409815,1352.134727867217,1359.1469650663164,1366.3073216971964,1369.3302530684045,1366.724631655261,1368.3752245496826,1375.9470932656595,1380.236669121437,1370.7697500771058,1371.050073166498,1371.4217118286026
367,185,Allen County,county,IN,IN,"Fort Wayne, IN",18,003,683.4934435426436,681.4907950315583,687.4627019976421,692.6358137966281,695.4032895494433,702.0344523985307,703.4793206734128,707.6702721475326,703.2969745611251,701.2166806040107,705.1850441748204,707.4918526962723,706.2622841808482,710.5942049327568,710.4419483335278,718.698535887577,716.1144916798088,723.1797032622388,724.75926211588,727.6054357785764,729.8102798736904,729.5741001743364,726.64090685811,722.4808522969282,721.7360710820305,726.0593738711113,733.2426665567607,736.9001983140656,742.0153734893595,745.1527049414497,754.1120234016054,757.2583940246072,757.4314638761168,756.3011842158941,754.703053803539,758.2406271158816,760.1121107574563,766.7780494975406,769.3009268692595,772.2475855915211,773.9464868107336,781.7294760356142,786.5047933149347,789.9174340024255,787.0494793852025,789.365168615583,790.9068686493864,792.6998956096276,792.9349673507868,790.583671178204,794.6545426359885,798.1007038897369,807.6813450992581,814.511268448923,819.4643489279395,825.2912427650738,829.2308836599198,834.16791746487,829.3211781512225,822.0741366404285,820.6055580334189,824.9092202501539,832.9090858544091,835.1270445655465,837.0310900869483,837.1713197243411,843.5775265692487,862.1417840778373,875.7854846347248,883.930896624927,876.8530866191237,872.19828632648,876.9046873955634,881.5172463038041,891.2525451207923,899.5752099155417,923.443687696857,946.2000012037064,964.2258284360457,975.7393296026688,985.470727825663,996.604389517588,1007.6781999415931,1018.0721809070342,1026.2819789977145,1035.998828146108,1052.0264303965703,1067.461077050888,1080.5815314320957,1088.8473031233257,1091.6714831112079,1093.7171471362253,1091.3022635343711,1095.300579288944,1093.0008498311797,1094.8501732710733,1097.8089638104912,1102.1829516844023,1106.3898061186526,1113.3268797082226,1122.3151931161167,1131.6159048644963,1128.4374021814415,1129.0306814617368,1133.5504929456497,1144.265719612333,1143.307165171867,1141.3220846119962,1140.4523939025871,1144.5281677730536,1152.8422543540464,1161.3627084210584,1169.2228362529083,1176.0135501740597,1182.1685415701886,1194.3087216088506,1198.31892665071,1202.550513693084,1203.56848991868,1206.9680343676596,1205.378158631496,1203.657102084108,1202.1349963628602,1207.4568152263482,1204.190331808473,1212.307781284924,1213.0342174457971,1227.1061558595543,1223.7387307743509,1230.3386161324456,1227.9103572338406,1234.432351244312,1231.959620552087,1242.9068462310104,1258.1904620003077,1280.2089970398017,1284.8597894824234,1287.894350760659
1712,186,Forsyth County,county,NC,NC,"Winston-Salem, NC",37,067,834.2467333968905,839.1261113401936,840.1094564925808,844.7463532016028,849.6686124304015,853.7963518267517,857.254914151233,857.5022522465254,863.3745749926715,864.0449129812667,863.6835848543137,853.9193273309237,856.5660792199058,858.9403538434387,866.2555786839924,871.900422318182,876.8141155255752,882.8978380535768,886.1447689825235,885.4582967435927,884.2778594699275,878.1777943409982,879.877848278009,879.0141316671508,884.0589045526684,885.4239596370443,897.2746812178286,905.4154703289339,917.0303915460087,918.4483095552788,920.7838407490824,918.4957341707008,920.9577542994417,917.5604059730496,920.2164730686682,918.0166664349416,924.7065343134236,929.5214408587477,939.7310680708919,951.1029743175669,958.1241834231768,962.1546195301653,960.6623425042047,963.5374699717081,964.571119439622,960.4519657372754,962.3140549123993,965.9780498873811,972.8139223389772,975.2523071072013,984.9013189567535,993.5487605562957,1008.5660166984018,1013.543013427179,1018.9464699148476,1010.282544228265,1009.9775396875956,1010.2869859935073,1009.315174081326,1005.4539610300561,1012.1436935903243,1026.2227310707985,1043.399719219026,1040.2308637133488,1043.2653123528355,1046.7468898416312,1067.6467762094974,1079.6669650307538,1088.8287189498976,1091.2710563178946,1094.748621105195,1093.047116652267,1104.756527864319,1114.6038145852053,1132.702517777137,1150.8125839178497,1171.6585964249844,1194.6171118549128,1211.6188202209682,1228.694102395776,1242.659022650421,1251.4644903969008,1261.9886654880704,1262.801263313671,1267.6048719084433,1284.3219090662014,1301.927367201405,1321.8300779374413,1330.3448609501925,1346.6774935747062,1364.0743928217894,1373.190183131812,1384.7335480132172,1381.4170871554088,1375.3384349496337,1362.1648116182341,1365.2551633311573,1371.4301668504647,1395.253124580624,1406.0000118433716,1423.355053544743,1421.6391780770018,1434.194928931321,1435.3083981062612,1437.4108512243815,1422.6207724206135,1415.6881761622838,1415.6188094360714,1425.0567756659118,1436.0058475965973,1446.8043937962705,1453.560475519272,1462.2206924339757,1475.2081986789926,1487.8531231116197,1492.0148432165493,1493.314024187079,1495.5148635662058,1497.4261160132085,1493.469659863576,1483.5122578749967,1493.2924025714383,1504.477643933699,1520.065029207829,1533.294542665885,1543.0392824047497,1553.6126927872072,1555.2622866230831,1554.5183404560582,1545.1732917652191,1532.172688011663,1532.642049046477,1536.1639097694858,1554.22837981648,1567.7136082341026,1581.7114758753783,1585.0486941368038,1579.333450200953
231,187,Lane County,county,OR,OR,"Eugene-Springfield, OR",41,039,928.4718133410962,943.25520473049,960.2270870940953,967.0950372185926,974.3414286658323,969.9219536261735,970.54254386028,968.7103214868591,970.2101987586436,967.1492221282035,966.3264286185685,980.0936449880286,987.1075734168726,1002.9675895751027,1005.8395528709627,1016.911112542563,1021.5418494993392,1024.286382120995,1029.296927124229,1030.9746987857654,1033.743166999105,1038.6026280403478,1036.6094305241445,1038.0195864147713,1038.416999787305,1047.6873085851782,1060.390313308262,1070.495301612575,1079.612658217708,1087.4432693321407,1094.9796788694134,1099.3838508523336,1099.1661454835323,1099.4308019184055,1098.6105212161724,1097.1577904637436,1112.1072037239062,1122.2237413629562,1135.3490058838609,1142.2974229595275,1148.9942701829068,1159.08150120643,1161.0717555224805,1174.0886921008878,1181.298960247963,1180.6190751367449,1175.3921561411278,1173.4620661381114,1183.7585482069928,1191.5097791965122,1199.0307406031786,1208.849900532141,1221.3594129589887,1229.4004284351097,1234.3091656969314,1239.122832355505,1251.457554730118,1243.600972831674,1235.0489494250098,1226.0411774239715,1236.5543301459984,1253.5077297394937,1266.1798086780614,1272.8393735415423,1266.299715907955,1269.6445107379284,1269.8260223063482,1284.7335673014834,1293.1905518470921,1308.0118905015365,1309.9420940812515,1316.353308177424,1315.4692942720037,1327.588102915519,1332.9429992152832,1347.2849785034334,1364.5254807884942,1393.7361780300555,1415.0496786845908,1434.1325416661664,1453.0712479681733,1474.4669460254634,1477.8103919535852,1473.8469382688493,1473.7976083675387,1479.063410092276,1489.9921280627382,1515.5438367641734,1560.252784678799,1597.143767671158,1621.4909761073964,1623.04957038133,1619.100731702732,1614.2546395094416,1615.7511782479432,1609.7669837076219,1603.6709117438913,1599.6632274366941,1604.0001974068862,1607.1413598801971,1614.2823300122438,1631.0095162595603,1644.374399641494,1647.1400848273536,1655.0711154032522,1650.004414104828,1648.263499693909,1631.5802380217924,1624.7519339722876,1636.7652703474598,1651.0455596670563,1669.2248332253916,1681.7487999048817,1691.123430920221,1702.0156000566565,1701.3281450462002,1700.8731535843174,1696.6036395082192,1695.0393181055513,1696.6502424805408,1706.2946807552808,1716.349050460847,1727.3188925949912,1734.6121223324324,1734.835087134245,1739.1829096451845,1743.8011085853434,1752.009647453808,1759.8239432629841,1755.281878666557,1758.8263702092836,1771.2549847578293,1784.7311171995157,1796.7019039066577,1783.347305207802,1792.3418759857443,1784.4117952597046,1789.3831473690632
1957,188,Osceola County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,097,1141.5609835838009,1149.5972065402955,1163.906465972773,1178.1117412704514,1192.3375056044597,1200.7317750037132,1199.179887242156,1201.0181255242908,1195.2309275738176,1200.9887909173224,1203.0913634128283,1206.6141084808878,1208.3915305425865,1212.2964613688239,1221.202687270034,1235.3060952638357,1243.2043009378967,1245.1546515358716,1249.0782337742849,1254.3704047453693,1258.2068356062991,1255.982857120021,1256.0546721095889,1253.852268353816,1261.0598217842587,1271.7201094784655,1288.0050603799925,1294.8758658412967,1300.9078585168756,1309.5606389441823,1318.6876238689567,1324.3014362517972,1330.546697316913,1330.2792364302254,1332.8085401210067,1335.0692727629953,1351.9560975116149,1360.5573831764755,1374.9558308798994,1378.7434706772988,1389.1826545223998,1393.810478785888,1397.1016878658027,1404.274661737518,1404.5145075153475,1411.0850892936542,1414.5363189196714,1424.5843886987154,1430.1787776081467,1431.580907697325,1437.8566730182188,1449.558632555968,1462.5087595569262,1465.1874157040284,1464.334754054924,1464.0883417112123,1469.709784233578,1465.9751111385024,1459.8573841030702,1452.5932669392307,1451.496734551435,1460.488683530929,1468.0353366874997,1475.5314090352124,1479.287707095201,1483.0687280027155,1489.138741087419,1485.3223985918958,1489.2935807723086,1498.2125836298105,1510.33790703802,1516.8086608051615,1531.206728109911,1545.657228773626,1564.3330154892524,1582.793828408098,1612.6354569255611,1657.6681133316843,1698.1929203215386,1740.102822478388,1766.4476429633069,1810.0942389045697,1838.7260692472635,1861.929495984276,1862.2775788557344,1873.4253093887683,1897.4339406907277,1927.5192935094065,1955.7841754666608,1982.3032458730272,2008.0370355065497,2023.9862255669766,2015.4664773307045,2005.4022473537602,1995.9578918514,1996.9151408566695,2000.8550403666557,2011.8424756552515,2027.1557567218342,2026.5872161335947,2029.2431758705513,2027.4916452563573,2030.2462492716531,2021.5935743228738,2014.7689928192372,2014.217998063779,2015.1997511227933,2012.2335000119965,2013.909243081799,2020.049821609013,2036.6813218014063,2042.6160057646582,2048.0564736889096,2049.8882263308524,2051.92385884308,2043.0760945395064,2038.3702955106655,2026.0275806114012,2021.2188412069208,2012.694268033768,2020.7044993302886,2033.5198082275338,2046.4873333516127,2049.252360666755,2048.557766357825,2051.0184973355463,2047.3124857849725,2043.7203147613236,2028.9372379423994,2019.931624254608,2010.8559402797766,1999.4038199004829,2003.0933291305298,2009.4809063448586,2026.2729559415693,2069.538729962993,2084.8880798944724,2091.192519640853
219,189,Lake County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,069,1088.64121322671,1089.30073928809,1097.342174373744,1111.6842035733048,1125.5263416433488,1133.9737124106205,1136.404537463827,1134.7864234176614,1134.4890056514578,1136.8560187766388,1146.032641359915,1152.567435437871,1154.989677764848,1152.9329590854345,1156.3960560498017,1163.9003143380012,1174.025875929459,1179.1001281997726,1186.3570558326323,1187.234846604663,1192.3582082456314,1198.1852167310783,1197.3017171038302,1199.2067105168808,1200.1449987056656,1210.0801288904481,1216.6785820586713,1224.6290394188536,1241.6083776574671,1250.9590617900205,1256.6499693292985,1255.837060291414,1267.0451180420528,1266.8841071645306,1271.3141712330955,1269.17861673732,1271.9628629914316,1268.0081931223913,1269.5695026273909,1287.8231335102837,1303.293236500991,1325.774919621208,1324.2367172103914,1338.3549443512952,1327.6805502402265,1330.5306935852504,1333.120764128609,1335.6682456416595,1346.249355424951,1344.8439069673475,1356.8721244404205,1368.9665670718416,1380.922963684253,1391.3707597942014,1392.505314336325,1395.4461920667256,1408.9519229128412,1416.4364811535709,1426.4149611261223,1418.3513792045248,1422.7480560887145,1431.2871534953458,1437.2262581391954,1435.3980715001373,1428.367866280615,1437.8687795901064,1453.1547785201813,1465.3545304326103,1473.2206121842157,1471.959987654584,1469.3200340960777,1469.9047784950887,1476.347361463203,1486.1877738184703,1501.826745722633,1523.7924281920882,1559.0112459699676,1588.3866975789792,1630.7250116981093,1664.0609803487494,1701.5874959102343,1733.4483074226105,1760.5262994451205,1775.5086296803322,1786.9180035756015,1808.346742549321,1836.1787930305807,1854.3188360010968,1875.7875475590636,1892.0366045479022,1925.3534266073596,1933.8791192934154,1940.7843036232132,1928.887719602786,1920.3627935832246,1912.920231901239,1904.7076847089425,1913.5395929765766,1932.337624902803,1950.6339452989407,1960.6490313060008,1961.0834351035173,1961.9020550552202,1976.4905050218524,1986.3649249084608,1991.3541570522111,1979.7532272877722,1971.3180652921176,1971.3677137520006,1974.8059697236754,1988.6636963364901,1999.2028520642102,2004.4937933386873,2003.6623799142765,2010.7214149561876,2020.385141852724,2028.9725374383816,2020.4924069858337,2014.26537549687,1997.0371688271957,1998.0819654141085,2001.603614651865,2020.5986782860332,2027.8076732291304,2034.0448090527539,2033.1546911110509,2032.7397109126052,2030.385118238946,2039.094358605473,2037.7630709871878,2031.2957609903542,2015.886479023658,2020.7337491916307,2029.511581282459,2037.9825984434244,2045.5547097248493,2050.745832510414,2055.4691599773882
